customer_id,revenue,cumulative_revenue
CUST00693,361590.1,866907307.35
CUST00619,361566.55,867268873.9
CUST00529,361284.0,867630157.9
CUST00794,361271.0,867991428.9
CUST00151,361058.7,868352487.6
CUST00217,360915.55,868713403.15
CUST00211,360840.6,869074243.75
CUST00812,360709.5,869434953.25
CUST00711,360656.4,869795609.65
CUST00153,360633.75,870156243.4
CUST00227,360333.2,870516576.6
CUST00122,360227.45,870876804.05
CUST00208,360062.3,871236866.35
CUST00763,360021.7,871596888.05
CUST00807,359970.9,871956858.95
CUST00617,359940.0,872316798.95
CUST00233,359929.5,872676728.45
CUST00800,359839.5,873036567.95
CUST00320,359677.0,873396244.95
CUST00506,359600.0,873755844.95
CUST00640,359552.0,874115396.95
CUST00408,359469.0,874474865.95
CUST00834,359333.1,874834199.05
CUST00766,359224.0,875193423.05
CUST00320,359218.9,875552641.95
CUST00423,358890.0,875911531.95
CUST00606,358781.35,876270313.3
CUST00570,358775.1,876629088.4
CUST00166,358654.4,876987742.8
CUST00155,358568.2,877346311.0
CUST00323,358404.0,877704715.0
CUST00202,358360.3,878063075.3
CUST00054,358351.2,878421426.5
CUST00080,358326.3,878779752.8
CUST00745,358244.15,879137996.95
CUST00550,358210.0,879496206.95
CUST00693,358187.2,879854394.15
CUST00844,358082.6,880212476.75
CUST00446,357963.4,880570440.15
CUST00105,357788.15,880928228.3
CUST00814,357660.4,881285888.7
CUST00295,357504.8,881643393.5
CUST00696,357030.95,882000424.45
CUST00437,356414.0,882356838.45
CUST00560,356104.0,882712942.45
CUST00455,356037.4,883068979.85
CUST00703,355987.2,883424967.05
CUST00736,355971.0,883780938.05
CUST00292,355953.0,884136891.05
CUST00599,355916.0,884492807.05
CUST00721,355890.0,884848697.05
CUST00632,355804.0,885560305.05
CUST00369,355804.0,885560305.05
CUST00411,355711.45,885916016.5
CUST00998,355630.75,886271647.25
CUST00516,355604.4,886627251.65
CUST00154,355424.4,886982676.05
CUST00707,355392.9,887338068.95
CUST00599,355296.3,887693365.25
CUST00861,355072.4,888048437.65
CUST00882,354929.0,888403366.65
CUST00065,354883.7,888758250.35
CUST00493,354809.9,889113060.25
CUST00239,354692.0,889467752.25
CUST00114,354657.0,889822409.25
CUST00778,354632.6,890177041.85
CUST00039,354254.4,890531296.25
CUST00745,353949.0,890885245.25
CUST00795,353907.6,891239152.85
CUST00686,353623.6,891592776.45
CUST00374,353603.55,891946380.0
CUST00273,353334.2,892299714.2
CUST00007,353133.9,892652848.1
CUST00879,353068.2,893005916.3
CUST00982,352834.05,893358750.35
CUST00135,352785.6,893711535.95
CUST00842,352767.1,894064303.05
CUST00211,352652.6,894416955.65
CUST00897,352285.35,894769241.0
CUST00847,352210.4,895121451.4
CUST00536,351991.8,895473443.2
CUST00266,351951.0,895825394.2
CUST00477,351641.8,896177036.0
CUST00580,351636.4,896528672.4
CUST00878,351566.0,896880238.4
CUST00728,351550.2,897231788.6
CUST00720,351526.2,897583314.8
CUST00106,351287.85,897934602.65
CUST00093,351218.0,898285820.65
CUST00198,351186.85,898637007.5
CUST00465,351121.2,898988128.7
CUST00937,350932.7,899339061.4
CUST00746,350915.8,899689977.2
CUST00081,350788.6,900040765.8
CUST00016,350731.15,900391496.95
CUST00219,350601.0,900742097.95
CUST00087,350592.0,901092689.95
CUST00286,350273.6,901442963.55
CUST00559,350058.4,901793021.95
CUST00489,349963.85,902142985.8
CUST00847,349875.6,902492861.4
CUST00554,349803.2,902842664.6
CUST00900,349704.0,903192368.6
CUST00067,349612.1,903541980.7
CUST00600,349316.1,903891296.8
CUST00064,349309.2,904240606.0
CUST00422,349155.2,904589761.2
CUST00601,349040.4,904938801.6
CUST00786,349019.4,905287821.0
CUST00454,348929.0,905636750.0
CUST00622,348902.8,905985652.8
CUST00698,348861.6,906334514.4
CUST00717,348775.45,906683289.85
CUST00363,348654.0,907031943.85
CUST00681,348549.35,907380493.2
CUST00577,348498.2,907728991.4
CUST00267,348310.2,908077301.6
CUST00605,348131.2,908425432.8
CUST00120,348126.5,908773559.3
CUST00400,348120.7,909121680.0
CUST00335,348064.0,909469744.0
CUST00287,348056.1,909817800.1
CUST00234,347882.0,910165682.1
CUST00676,347702.0,910513384.1
CUST00991,347353.2,910860737.3
CUST00922,346980.0,911207717.3
CUST00723,346953.2,911554670.5
CUST00283,346767.0,911901437.5
CUST00145,346452.3,912247889.8
CUST00882,346406.4,912594296.2
CUST00166,346373.0,912940669.2
CUST00722,346257.6,913286926.8
CUST00431,346202.1,913633128.9
CUST00893,346014.1,913979143.0
CUST00780,345871.4,914325014.4
CUST00842,345774.9,914670789.3
CUST00944,345655.65,915016444.95
CUST00661,345614.7,915362059.65
CUST00363,345592.0,915707651.65
CUST00358,345555.0,916053206.65
CUST00500,345529.0,916398735.65
CUST00773,345417.0,916744152.65
CUST00015,345410.0,917089562.65
CUST00800,345278.7,917434841.35
CUST00050,345274.0,917780115.35
CUST00336,345229.0,918125344.35
CUST00045,345217.7,918470562.05
CUST00959,344675.0,918815237.05
CUST00923,344667.1,919159904.15
CUST00737,344465.8,919504369.95
CUST00229,344333.2,919848703.15
CUST00859,344325.0,920193028.15
CUST00716,344320.0,920537348.15
CUST00221,344303.4,920881651.55
CUST00865,344295.0,921225946.55
CUST00822,344220.15,921570166.7
CUST00725,344195.25,921914361.95
CUST00501,344145.0,922258506.95
CUST00654,344095.0,922602601.95
CUST00633,343902.1,922946504.05
CUST00777,343758.6,923290262.65
CUST00626,343261.7,923633524.35
CUST00202,343042.0,923976566.35
CUST00937,343023.4,924319589.75
CUST00219,343011.25,924662601.0
CUST00063,342855.7,925005456.7
CUST00285,342849.6,925348306.3
CUST00971,342479.9,925690786.2
CUST00711,342463.95,926033250.15
CUST00824,342170.2,926375420.35
CUST00983,341966.0,926717386.35
CUST00785,341845.05,927059231.4
CUST00082,341543.4,927400774.8
CUST00410,341411.6,927742186.4
CUST00598,341295.8,928083482.2
CUST00008,341262.8,928424745.0
CUST00607,341097.55,928765842.55
CUST00198,341003.6,929106846.15
CUST00147,340993.5,929447839.65
CUST00656,340749.0,929788588.65
CUST00617,340520.0,930469628.65
CUST00032,340520.0,930469628.65
CUST00442,340414.8,930810043.45
CUST00123,340379.0,931150422.45
CUST00796,340317.75,931490740.2
CUST00775,339814.8,931830555.0
CUST00998,339617.8,932170172.8
CUST00119,339339.05,932509511.85
CUST00055,339167.0,932848678.85
CUST00567,339076.8,933187755.65
CUST00407,339030.7,933526786.35
CUST00661,338911.5,933865697.85
CUST00500,338787.7,934204485.55
CUST00262,338770.8,934543256.35
CUST00078,338746.15,934882002.5
CUST00102,338674.2,935220676.7
CUST00574,338579.7,935559256.4
CUST00707,338437.0,935897693.4
CUST00725,338317.5,936236010.9
CUST00435,338158.2,936574169.1
CUST00860,338139.2,936912308.3
CUST00299,338037.3,937250345.6
CUST00680,338013.8,937588359.4
CUST00940,337908.5,937926267.9
CUST00216,337903.2,938264171.1
CUST00467,337896.8,938602067.9
CUST00002,337843.0,938939910.9
CUST00458,337615.0,939277525.9
CUST00860,337462.95,939614988.85
CUST00943,337080.0,939952068.85
CUST00287,336982.7,940289051.55
CUST00153,336789.6,940625841.15
CUST00173,336778.8,940962619.95
CUST00635,336762.15,941299382.1
CUST00194,336729.75,941636111.85
CUST00925,336596.0,941972707.85
CUST00415,336458.0,942309165.85
CUST00495,336235.45,942645401.3
CUST00991,336172.8,942981574.1
CUST00458,336004.65,943317578.75
CUST00375,335541.4,943653120.15
CUST00697,335482.7,943988602.85
CUST00296,335440.1,944324042.95
CUST00480,334987.55,944659030.5
CUST00806,334844.85,944993875.35
CUST00272,334712.0,945328587.35
CUST00044,334648.35,945663235.7
CUST00592,334607.1,945997842.8
CUST00112,334527.9,946332370.7
CUST00149,334244.7,946666615.4
CUST00457,334166.1,947000781.5
CUST00420,334150.0,947334931.5
CUST00474,334105.2,947669036.7
CUST00362,334079.2,948003115.9
CUST00295,333964.3,948337080.2
CUST00366,333756.0,948670836.2
CUST00518,333752.7,949004588.9
CUST00206,333671.55,949338260.45
CUST00112,333642.7,949671903.15
CUST00346,333500.6,950005403.75
CUST00158,333315.2,950338718.95
CUST00407,333256.4,950671975.35
CUST00417,333228.1,951005203.45
CUST00173,333173.85,951338377.3
CUST00743,333093.0,951671470.3
CUST00250,333013.4,952004483.7
CUST00119,332937.85,952337421.55
CUST00140,332745.1,952670166.65
CUST00477,332710.8,953002877.45
CUST00090,332682.9,953335560.35
CUST00603,332521.2,953668081.55
CUST00371,332141.0,954000222.55
CUST00673,332106.85,954332329.4
CUST00329,332051.85,954664381.25
CUST00564,332022.7,954996403.95
CUST00847,331970.2,955328374.15
CUST00716,331863.1,955660237.25
CUST00930,331858.4,955992095.65
CUST00116,331855.2,956323950.85
CUST00799,331572.8,956655523.65
CUST00293,331134.0,956986657.65
CUST00658,331090.2,957317747.85
CUST00887,331037.6,957648785.45
CUST00175,331003.8,957979789.25
CUST00037,330879.65,958310668.9
CUST00176,330777.4,958641446.3
CUST00367,330771.2,958972217.5
CUST00595,330569.55,959302787.05
CUST00840,330428.7,959633215.75
CUST00374,330287.2,959963502.95
CUST00330,330160.5,960293663.45
CUST00093,330072.0,960623735.45
CUST00413,330032.55,960953768.0
CUST00943,329583.0,961283351.0
CUST00395,329322.0,961612673.0
CUST00972,328960.2,961941633.2
CUST00902,328949.15,962270582.35
CUST00637,328864.9,962599447.25
CUST00832,328805.0,962928252.25
CUST00154,328760.1,963257012.35
CUST00841,328725.1,963585737.45
CUST00318,328480.0,964242697.45
CUST00563,328480.0,964242697.45
CUST00475,328237.8,964570935.25
CUST00027,328223.5,964899158.75
CUST00231,328216.8,965227375.55
CUST00016,328155.7,965555531.25
CUST00919,327953.3,965883484.55
CUST00605,327942.0,966211426.55
CUST00499,327931.7,966539358.25
CUST00583,327832.15,966867190.4
CUST00258,327807.7,967194998.1
CUST00464,327721.95,967522720.05
CUST00653,327699.5,967850419.55
CUST00462,327635.45,968178055.0
CUST00290,327560.8,968505615.8
CUST00516,327420.4,968833036.2
CUST00828,327234.9,969160271.1
CUST00088,327138.7,969487409.8
CUST00276,327127.2,969814537.0
CUST00424,326742.0,970141279.0
CUST00952,326673.6,970467952.6
CUST00190,326601.4,970794554.0
CUST00334,326593.2,971121147.2
CUST00073,326562.5,971447709.7
CUST00887,326551.9,971774261.6
CUST00393,326479.0,972100740.6
CUST00497,326105.4,972426846.0
CUST00337,325939.0,972752785.0
CUST00136,325792.9,973078577.9
CUST00918,325659.6,973404237.5
CUST00312,325627.2,973729864.7
CUST00424,325420.0,974055284.7
CUST00047,325266.0,974380550.7
CUST00590,325197.9,974705748.6
CUST00661,325139.6,975030888.2
CUST00935,324971.7,975355859.9
CUST00494,324496.6,975680356.5
CUST00673,324494.6,976004851.1
CUST00643,324325.4,976329176.5
CUST00636,324276.0,976653452.5
CUST00381,324187.2,976977639.7
CUST00079,324144.4,977301784.1
CUST00243,323952.65,977625736.75
CUST00672,323869.2,977949605.95
CUST00410,323778.55,978273384.5
CUST00485,323301.6,978596686.1
CUST00950,323204.7,978919890.8
CUST00135,323160.2,979243051.0
CUST00033,323102.0,979566153.0
CUST00635,322962.65,979889115.65
CUST00479,322862.4,980211978.05
CUST00788,322788.0,980534766.05
CUST00715,322776.4,980857542.45
CUST00250,322757.8,981180300.25
CUST00144,322745.4,981503045.65
CUST00266,322537.0,981825582.65
CUST00395,322459.4,982148042.05
CUST00018,322454.5,982470496.55
CUST00711,322347.6,982792844.15
CUST00716,322329.7,983115173.85
CUST00709,322296.55,983437470.4
CUST00946,322200.0,983759670.4
CUST00005,322110.1,984081780.5
CUST00214,322066.0,984403846.5
CUST00155,321943.1,984725789.6
CUST00256,321933.0,985047722.6
CUST00224,321800.35,985369522.95
CUST00187,321432.4,985690955.35
CUST00866,321274.85,986012230.2
CUST00638,321267.2,986333497.4
CUST00184,321214.9,986654712.3
CUST00927,321084.0,986975796.3
CUST00100,321025.0,987296821.3
CUST00336,320801.0,987617622.3
CUST00529,320798.75,987938421.05
CUST00137,320772.0,988259193.05
CUST00549,320566.1,988579759.15
CUST00382,320388.75,988900147.9
CUST00116,320247.5,989220395.4
CUST00153,320220.75,989540616.15
CUST00935,319967.2,989860583.35
CUST00818,319783.2,990180366.55
CUST00750,319385.7,990499752.25
CUST00958,319342.0,990819094.25
CUST00239,319272.9,991138367.15
CUST00496,319213.7,991457580.85
CUST00557,319154.0,991776734.85
CUST00968,319137.55,992095872.4
CUST00626,319121.0,992414993.4
CUST00447,319116.2,992734109.6
CUST00963,318961.7,993053071.3
CUST00504,318554.3,993371625.6
CUST00441,318518.0,993690143.6
CUST00636,318391.4,994008535.0
CUST00669,318352.2,994326887.2
CUST00976,318345.6,994645232.8
CUST00015,318244.8,994963477.6
CUST00314,318146.4,995281624.0
CUST00342,318050.25,995599674.25
CUST00976,317439.0,995917113.25
CUST00061,317348.7,996234461.95
CUST00631,317190.6,996551652.55
CUST00266,317112.0,996868764.55
CUST00146,317091.75,997185856.3
CUST00525,316885.2,997502741.5
CUST00179,316811.9,997819553.4
CUST00154,316599.0,998136152.4
CUST00182,316512.0,998452664.4
CUST00140,316359.0,998769023.4
CUST00621,316291.2,999085314.6
CUST00864,316122.6,999401437.2
CUST00915,316095.4,999717532.6
CUST00045,315960.3,1000033492.9
CUST00822,315948.8,1000349441.7
CUST00635,315828.0,1000665269.7
CUST00623,315741.1,1000981010.8
CUST00264,315517.6,1001296528.4
CUST00606,315508.2,1001612036.6
CUST00036,315419.0,1001927455.6
CUST00343,315266.8,1002242722.4
CUST00574,315194.1,1002557916.5
CUST00071,315128.0,1002873044.5
CUST00323,315045.1,1003188089.6
CUST00729,314933.0,1003503022.6
CUST00532,314901.3,1003817923.9
CUST00637,314782.55,1004132706.45
CUST00106,314758.5,1004447464.95
CUST00184,314746.6,1004762211.55
CUST00700,314379.7,1005076591.25
CUST00203,314366.4,1005390957.65
CUST00773,314312.0,1005705269.65
CUST00907,313977.6,1006019247.25
CUST00068,313911.1,1006333158.35
CUST00940,313861.0,1006647019.35
CUST00811,313820.2,1006960839.55
CUST00303,313610.0,1007274449.55
CUST00793,313552.4,1007588001.95
CUST00841,313455.8,1007901457.75
CUST00496,313400.0,1008214857.75
CUST00177,313082.55,1008527940.3
CUST00142,313010.35,1008840950.65
CUST00351,312955.5,1009153906.15
CUST00682,312721.5,1009466627.65
CUST00117,312433.4,1009779061.05
CUST00027,312113.4,1010091174.45
CUST00682,311949.3,1010403123.75
CUST00326,311820.45,1010714944.2
CUST00948,311817.2,1011026761.4
CUST00741,311782.5,1011338543.9
CUST00887,311694.4,1011650238.3
CUST00377,311666.4,1011961904.7
CUST00002,311512.75,1012273417.45
CUST00598,311338.0,1012584755.45
CUST00384,311212.7,1012895968.15
CUST00067,310992.8,1013206960.95
CUST00477,310520.7,1013517481.65
CUST00661,309932.0,1013827413.65
CUST00343,309888.0,1014137301.65
CUST00233,309820.0,1014447121.65
CUST00879,309808.9,1014756930.55
CUST00911,309542.8,1015066473.35
CUST00022,309367.7,1015375841.05
CUST00283,309351.1,1015685192.15
CUST00471,309228.7,1015994420.85
CUST00479,309210.4,1016303631.25
CUST00003,309124.05,1016612755.3
CUST00150,308908.3,1016921663.6
CUST00953,308630.2,1017230293.8
CUST00625,308619.85,1017538913.65
CUST00630,308278.8,1017847192.45
CUST00535,308271.05,1018155463.5
CUST00381,307982.25,1018463445.75
CUST00251,307915.35,1018771361.1
CUST00891,307856.65,1019079217.75
CUST00808,307727.55,1019386945.3
CUST00362,307662.6,1019694607.9
CUST00092,307564.35,1020002172.25
CUST00600,307315.0,1020309487.25
CUST00297,307099.6,1020616586.85
CUST00424,307040.35,1020923627.2
CUST00365,306824.4,1021230451.6
CUST00764,306717.4,1021537169.0
CUST00324,306684.1,1021843853.1
CUST00005,306540.0,1022150393.1
CUST00821,306329.6,1022456722.7
CUST00597,306219.4,1022762942.1
CUST00666,306176.0,1023069118.1
CUST00862,305879.4,1023374997.5
CUST00913,305738.55,1023680736.05
CUST00220,305702.9,1023986438.95
CUST00018,305524.2,1024291963.15
CUST00140,305495.0,1024597458.15
CUST00293,305399.1,1024902857.25
CUST00412,305394.0,1025208251.25
CUST00306,305290.4,1025513541.65
CUST00776,305196.5,1025818738.15
CUST00133,305167.0,1026123905.15
CUST00074,305154.25,1026429059.4
CUST00889,304897.5,1026733956.9
CUST00976,304674.6,1027038631.5
CUST00962,304602.0,1027343233.5
CUST00258,304597.6,1027647831.1
CUST00741,304559.2,1027952390.3
CUST00804,304430.45,1028256820.75
CUST00132,304405.2,1028561225.95
CUST00006,304359.45,1028865585.4
CUST00379,304231.2,1029169816.6
CUST00650,304201.4,1029474018.0
CUST00024,304099.1,1029778117.1
CUST00448,303843.4,1030081960.5
CUST00890,303825.0,1030385785.5
CUST00397,303792.15,1030689577.65
CUST00769,303775.4,1030993353.05
CUST00948,303724.7,1031297077.75
CUST00535,303489.7,1031600567.45
CUST00429,303484.65,1031904052.1
CUST00724,303257.4,1032207309.5
CUST00974,303187.35,1032510496.85
CUST00995,303187.05,1032813683.9
CUST00601,303128.7,1033116812.6
CUST00543,302823.35,1033419635.95
CUST00245,302618.7,1033722254.65
CUST00457,302601.0,1034024855.65
CUST00586,302571.0,1034327426.65
CUST00364,302326.1,1034629752.75
CUST00832,302312.4,1034932065.15
CUST00386,302281.0,1035234346.15
CUST00672,302252.0,1035536598.15
CUST00273,302107.0,1035838705.15
CUST00940,302051.8,1036140756.95
CUST00315,301993.2,1036442750.15
CUST00990,301356.0,1036744106.15
CUST00882,301226.4,1037045332.55
CUST00512,300937.4,1037346269.95
CUST00809,300928.3,1037647198.25
CUST00312,300892.6,1037948090.85
CUST00358,300831.1,1038248921.95
CUST00045,300697.0,1038549618.95
CUST00481,300656.3,1038850275.25
CUST00949,300540.5,1039150815.75
CUST00853,300502.0,1039451317.75
CUST00093,299632.4,1039750950.15
CUST00158,299471.5,1040050421.65
CUST00500,299444.8,1040349866.45
CUST00178,299386.6,1040649253.05
CUST00734,299383.2,1040948636.25
CUST00922,299375.0,1041248011.25
CUST00928,299322.9,1041547334.15
CUST00908,299238.2,1041846572.35
CUST00036,299131.7,1042145704.05
CUST00972,299095.2,1042444799.25
CUST00447,299050.6,1042743849.85
CUST00221,298884.3,1043042734.15
CUST00883,298608.0,1043341342.15
CUST00030,298532.45,1043639874.6
CUST00518,298497.25,1043938371.85
CUST00933,298462.8,1044236834.65
CUST00286,298457.1,1044535291.75
CUST00694,298442.4,1044833734.15
CUST00744,298253.9,1045131988.05
CUST00012,298239.2,1045430227.25
CUST00862,298202.35,1045728429.6
CUST00530,298185.65,1046026615.25
CUST00151,298155.6,1046324770.85
CUST00912,297820.8,1046622591.65
CUST00079,297767.85,1046920359.5
CUST00897,297735.7,1047218095.2
CUST00900,297663.6,1047515758.8
CUST00831,297628.8,1047813387.6
CUST00339,297236.0,1048110623.6
CUST00349,297015.4,1048407639.0
CUST00707,296842.7,1048704481.7
CUST00939,296726.4,1049001208.1
CUST00649,296572.0,1049297780.1
CUST00926,296452.75,1049594232.85
CUST00865,296148.8,1049890381.65
CUST00617,296114.0,1050186495.65
CUST00606,295993.2,1050482488.85
CUST00834,295960.6,1050778449.45
CUST00244,295919.9,1051074369.35
CUST00752,295670.55,1051370039.9
CUST00382,295632.0,1051665671.9
CUST00878,295598.0,1051961269.9
CUST00388,295387.1,1052256657.0
CUST00542,295326.6,1052551983.6
CUST00757,294824.85,1052846808.45
CUST00604,294437.9,1053141246.35
CUST00186,294405.2,1053435651.55
CUST00167,294341.7,1053729993.25
CUST00856,294099.9,1054024093.15
CUST00114,294036.8,1054318129.95
CUST00048,294020.8,1054612150.75
CUST00071,293928.0,1054906078.75
CUST00499,293918.7,1055199997.45
CUST00096,293622.3,1055493619.75
CUST00334,293612.8,1055787232.55
CUST00183,293528.05,1056080760.6
CUST00803,293453.0,1056374213.6
CUST00519,293425.2,1056667638.8
CUST00090,293294.6,1056960933.4
CUST00802,292981.6,1057253915.0
CUST00871,292744.6,1057546659.6
CUST00211,292715.9,1057839375.5
CUST00860,292593.6,1058131969.1
CUST00108,292537.95,1058424507.05
CUST00216,292529.1,1058717036.15
CUST00983,292526.0,1059009562.15
CUST00329,292484.0,1059302046.15
CUST00067,291936.4,1059593982.55
CUST00609,291771.65,1059885754.2
CUST00421,291703.2,1060177457.4
CUST00830,291608.8,1060469066.2
CUST00545,291592.0,1060760658.2
CUST00043,291459.2,1061052117.4
CUST00773,291400.8,1061343518.2
CUST00742,291245.9,1061634764.1
CUST00856,291225.8,1061925989.9
CUST00312,291192.0,1062217181.9
CUST00964,291011.4,1062508193.3
CUST00531,290956.0,1062799149.3
CUST00034,290880.3,1063090029.6
CUST00769,290408.2,1063380437.8
CUST00233,290180.0,1063670617.8
CUST00700,290151.7,1063960769.5
CUST00769,290146.7,1064250916.2
CUST00196,290137.3,1064541053.5
CUST00541,289894.8,1064830948.3
CUST00534,289888.95,1065120837.25
CUST00857,289762.2,1065410599.45
CUST00154,289701.3,1065700300.75
CUST00534,289396.15,1065989696.9
CUST00431,289242.65,1066278939.55
CUST00081,289064.0,1066568003.55
CUST00350,288361.1,1066856364.65
CUST00979,288071.6,1067144436.25
CUST00914,288069.0,1067432505.25
CUST00291,288021.0,1067720526.25
CUST00771,287802.9,1068008329.15
CUST00947,287784.0,1068296113.15
CUST00783,287580.9,1068583694.05
CUST00358,287259.1,1068870953.15
CUST00701,287231.4,1069158184.55
CUST00524,287075.8,1069445260.35
CUST00364,287047.6,1069732307.95
CUST00744,287024.5,1070019332.45
CUST00149,286960.4,1070306292.85
CUST00912,286734.9,1070593027.75
CUST00031,286670.0,1070879697.75
CUST00815,286468.2,1071166165.95
CUST00283,286336.0,1071452501.95
CUST00116,286182.7,1071738684.65
CUST00424,285997.0,1072024681.65
CUST00951,285995.0,1072310676.65
CUST00859,285957.0,1072596633.65
CUST00171,285829.2,1072882462.85
CUST00744,285721.4,1073168184.25
CUST00125,285497.5,1073453681.75
CUST00336,285349.3,1073739031.05
CUST00551,285119.5,1074024150.55
CUST00846,285098.45,1074309249.0
CUST00019,284933.7,1074594182.7
CUST00713,284849.8,1074879032.5
CUST00021,284737.4,1075163769.9
CUST00178,284526.0,1075448295.9
CUST00205,284205.2,1075732501.1
CUST00527,283841.3,1076016342.4
CUST00815,283715.1,1076300057.5
CUST00139,283561.0,1076583618.5
CUST00251,283226.1,1076866844.6
CUST00989,283214.5,1077150059.1
CUST00998,282917.9,1077432977.0
CUST00909,282888.8,1077715865.8
CUST00058,282873.6,1077998739.4
CUST00123,282848.4,1078281587.8
CUST00032,282705.6,1078564293.4
CUST00001,282672.0,1078846965.4
CUST00655,282578.6,1079129544.0
CUST00089,282506.1,1079412050.1
CUST00299,282422.6,1079694472.7
CUST00018,282345.7,1079976818.4
CUST00518,282334.4,1080259152.8
CUST00674,282305.0,1080541457.8
CUST00645,282090.0,1080823547.8
CUST00744,282015.2,1081105563.0
CUST00030,281695.6,1081387258.6
CUST00246,281593.7,1081668852.3
CUST00763,281340.25,1081950192.55
CUST00183,281330.8,1082231523.35
CUST00098,281293.0,1082512816.35
CUST00577,281268.0,1082794084.35
CUST00934,281065.8,1083075150.15
CUST00040,281014.35,1083356164.5
CUST00504,280844.4,1083637008.9
CUST00593,280790.2,1083917799.1
CUST00372,280692.0,1084198491.1
CUST00686,280672.0,1084479163.1
CUST00423,280584.0,1084759747.1
CUST00122,280492.15,1085040239.25
CUST00982,280382.8,1085320622.05
CUST00300,280266.4,1085600888.45
CUST00268,280004.5,1085880892.95
CUST00325,279917.3,1086160810.25
CUST00428,279882.8,1086440693.05
CUST00110,279144.4,1086719837.45
CUST00278,279024.4,1086998861.85
CUST00385,278964.0,1087277825.85
CUST00641,278944.0,1087556769.85
CUST00266,278860.0,1087835629.85
CUST00526,278841.6,1088114471.45
CUST00908,278782.0,1088393253.45
CUST00984,278717.1,1088671970.55
CUST00482,278582.1,1088950552.65
CUST00753,278574.25,1089229126.9
CUST00857,278318.0,1089507444.9
CUST00914,278270.7,1089785715.6
CUST00033,278170.3,1090063885.9
CUST00876,278139.1,1090342025.0
CUST00868,278067.5,1090620092.5
CUST00768,277972.95,1090898065.45
CUST00069,277650.2,1091175715.65
CUST00158,277618.7,1091453334.35
CUST00320,277368.8,1091730703.15
CUST00255,277325.2,1092008028.35
CUST00963,277210.0,1092285238.35
CUST00444,276834.8,1092562073.15
CUST00823,276488.4,1092838561.55
CUST00491,276306.0,1093114867.55
CUST00531,276284.75,1093391152.3
CUST00140,276238.1,1093667390.4
CUST00803,276233.8,1093943624.2
CUST00187,276177.8,1094219802.0
CUST00231,276095.15,1094495897.15
CUST00722,276082.0,1094771979.15
CUST00596,276048.05,1095048027.2
CUST00928,276005.9,1095324033.1
CUST00930,276000.0,1095600033.1
CUST00075,275869.05,1095875902.15
CUST00839,275310.2,1096151212.35
CUST00919,275245.2,1096426457.55
CUST00155,274956.0,1096701413.55
CUST00610,274780.6,1096976194.15
CUST00863,274779.0,1097250973.15
CUST00250,274739.9,1097525713.05
CUST00960,274720.1,1097800433.15
CUST00042,274644.0,1098075077.15
CUST00315,274493.05,1098349570.2
CUST00455,274455.0,1098624025.2
CUST00218,274319.4,1098898344.6
CUST00860,274306.0,1099172650.6
CUST00536,274261.25,1099446911.85
CUST00484,274062.0,1099720973.85
CUST00781,274017.95,1099994991.8
CUST00920,273987.7,1100268979.5
CUST00406,273729.0,1100542708.5
CUST00185,273670.4,1100816378.9
CUST00953,273582.1,1101089961.0
CUST00905,273384.55,1101363345.55
CUST00475,273267.0,1101636612.55
CUST00535,273207.9,1101909820.45
CUST00481,273051.3,1102182871.75
CUST00815,272976.0,1102455847.75
CUST00477,272847.35,1102728695.1
CUST00221,272755.5,1103001450.6
CUST00181,272725.4,1103274176.0
CUST00110,272482.1,1103546658.1
CUST00640,272302.6,1103818960.7
CUST00595,272000.75,1104090961.45
CUST00997,271985.2,1104362946.65
CUST00764,271959.7,1104634906.35
CUST00877,271814.35,1104906720.7
CUST00288,271680.35,1105178401.05
CUST00371,271513.95,1105449915.0
CUST00945,271448.0,1105721363.0
CUST00714,271231.25,1105992594.25
CUST00757,270900.8,1106263495.05
CUST00910,270890.8,1106534385.85
CUST00777,270741.4,1106805127.25
CUST00840,270712.8,1107075840.05
CUST00924,270692.0,1107346532.05
CUST00675,270266.7,1107616798.75
CUST00769,270199.6,1107886998.35
CUST00980,270064.35,1108157062.7
CUST00510,270048.0,1108427110.7
CUST00426,269949.8,1108697060.5
CUST00349,269826.0,1108966886.5
CUST00480,269670.6,1109236557.1
CUST00764,269627.3,1109506184.4
CUST00216,269516.8,1109775701.2
CUST00247,269504.0,1110045205.2
CUST00479,269418.0,1110314623.2
CUST00301,269379.3,1110584002.5
CUST00789,269291.0,1110853293.5
CUST00979,269279.0,1111122572.5
CUST00974,269192.8,1111391765.3
CUST00849,269036.4,1111660801.7
CUST00437,269010.0,1111929811.7
CUST00019,268972.3,1112198784.0
CUST00777,268931.2,1112467715.2
CUST00212,268907.75,1112736622.95
CUST00351,268857.3,1113005480.25
CUST00794,268809.6,1113274289.85
CUST00278,268484.7,1113542774.55
CUST00842,268447.65,1113811222.2
CUST00879,268424.4,1114079646.6
CUST00782,268394.0,1114348040.6
CUST00754,268197.0,1114616237.6
CUST00753,268172.0,1114884409.6
CUST00448,268076.35,1115152485.95
CUST00988,268058.8,1115420544.75
CUST00728,267904.75,1115688449.5
CUST00073,267365.4,1115955814.9
CUST00718,267333.2,1116223148.1
CUST00618,267298.85,1116490446.95
CUST00285,267275.55,1116757722.5
CUST00075,267019.65,1117024742.15
CUST00037,267002.8,1117291744.95
CUST00326,266951.8,1117558696.75
