order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
ITEM0007770,ORD002571,PROD00425,2,23465.0,0,46930.0
ITEM0007771,ORD002571,PROD00159,1,11508.0,0,11508.0
ITEM0007772,ORD002571,PROD00155,1,33285.0,0,33285.0
ITEM0007773,ORD002571,PROD00016,2,57392.0,0,114784.0
ITEM0007774,ORD002572,PROD00220,3,80193.0,0,240579.0
ITEM0007775,ORD002573,PROD00312,2,46236.0,5,87848.4
ITEM0007776,ORD002573,PROD00433,2,492.0,15,836.4
ITEM0007777,ORD002574,PROD00209,4,31219.0,10,112388.4
ITEM0007778,ORD002574,PROD00441,4,2599.0,0,10396.0
ITEM0007779,ORD002574,PROD00428,1,8968.0,10,8071.2
ITEM0007780,ORD002574,PROD00212,4,38517.0,10,138661.2
ITEM0007781,ORD002575,PROD00217,3,17118.0,0,51354.0
ITEM0007782,ORD002576,PROD00405,4,5110.0,0,20440.0
ITEM0007783,ORD002577,PROD00239,3,24810.0,5,70708.5
ITEM0007784,ORD002578,PROD00040,4,72010.0,5,273638.0
ITEM0007785,ORD002578,PROD00438,1,1265.0,0,1265.0
ITEM0007786,ORD002578,PROD00030,1,88673.0,5,84239.35
ITEM0007787,ORD002578,PROD00323,2,33266.0,20,53225.6
ITEM0007788,ORD002578,PROD00273,3,35972.0,5,102520.2
ITEM0007789,ORD002579,PROD00222,3,59199.0,10,159837.3
ITEM0007790,ORD002579,PROD00127,3,3934.0,0,11802.0
ITEM0007791,ORD002580,PROD00395,3,1340.0,0,4020.0
ITEM0007792,ORD002580,PROD00083,4,9592.0,0,38368.0
ITEM0007793,ORD002580,PROD00262,3,30683.0,0,92049.0
ITEM0007794,ORD002581,PROD00410,3,3616.0,0,10848.0
ITEM0007795,ORD002581,PROD00234,4,42538.0,10,153136.8
ITEM0007796,ORD002582,PROD00057,1,20131.0,15,17111.35
ITEM0007797,ORD002583,PROD00255,1,82120.0,15,69802.0
ITEM0007798,ORD002584,PROD00373,3,47056.0,10,127051.2
ITEM0007799,ORD002584,PROD00231,1,83678.0,20,66942.4
ITEM0007800,ORD002584,PROD00345,3,22052.0,0,66156.0
ITEM0007801,ORD002584,PROD00009,4,32495.0,15,110483.0
ITEM0007802,ORD002584,PROD00075,3,81818.0,5,233181.3
ITEM0007803,ORD002585,PROD00191,1,58333.0,0,58333.0
ITEM0007804,ORD002585,PROD00040,4,72010.0,0,288040.0
ITEM0007805,ORD002586,PROD00069,1,58985.0,10,53086.5
ITEM0007806,ORD002586,PROD00366,4,64402.0,10,231847.2
ITEM0007807,ORD002587,PROD00181,3,38265.0,10,103315.5
ITEM0007808,ORD002587,PROD00035,1,23319.0,15,19821.15
ITEM0007809,ORD002588,PROD00002,2,5278.0,0,10556.0
ITEM0007810,ORD002589,PROD00007,3,6165.0,0,18495.0
ITEM0007811,ORD002589,PROD00056,4,49447.0,10,178009.2
ITEM0007812,ORD002589,PROD00179,2,34914.0,0,69828.0
ITEM0007813,ORD002589,PROD00316,3,72702.0,0,218106.0
ITEM0007814,ORD002590,PROD00300,4,52968.0,15,180091.2
ITEM0007815,ORD002590,PROD00335,1,80697.0,10,72627.3
ITEM0007816,ORD002591,PROD00282,1,20136.0,15,17115.6
ITEM0007817,ORD002591,PROD00404,3,1742.0,5,4964.7
ITEM0007818,ORD002592,PROD00065,3,74512.0,0,223536.0
ITEM0007819,ORD002592,PROD00235,4,44753.0,0,179012.0
ITEM0007820,ORD002592,PROD00308,2,25819.0,5,49056.1
ITEM0007821,ORD002593,PROD00370,1,33890.0,5,32195.5
ITEM0007822,ORD002593,PROD00405,3,5110.0,10,13797.0
ITEM0007823,ORD002593,PROD00275,2,70327.0,0,140654.0
ITEM0007824,ORD002593,PROD00086,4,11071.0,0,44284.0
ITEM0007825,ORD002594,PROD00170,4,88951.0,0,355804.0
ITEM0007826,ORD002594,PROD00073,1,15947.0,10,14352.3
ITEM0007827,ORD002595,PROD00436,2,709.0,5,1347.1
ITEM0007828,ORD002595,PROD00402,2,3782.0,0,7564.0
ITEM0007829,ORD002595,PROD00149,4,17713.0,5,67309.4
ITEM0007830,ORD002596,PROD00049,4,29869.0,5,113502.2
ITEM0007831,ORD002596,PROD00344,4,85307.0,15,290043.8
ITEM0007832,ORD002596,PROD00252,3,28100.0,0,84300.0
ITEM0007833,ORD002596,PROD00246,3,69000.0,5,196650.0
ITEM0007834,ORD002596,PROD00393,4,6213.0,10,22366.8
ITEM0007835,ORD002597,PROD00369,2,31045.0,0,62090.0
ITEM0007836,ORD002598,PROD00026,2,74357.0,10,133842.6
ITEM0007837,ORD002599,PROD00392,2,5033.0,0,10066.0
ITEM0007838,ORD002599,PROD00030,1,88673.0,10,79805.7
ITEM0007839,ORD002599,PROD00162,4,29938.0,0,119752.0
ITEM0007840,ORD002599,PROD00428,4,8968.0,0,35872.0
ITEM0007841,ORD002599,PROD00268,1,75259.0,20,60207.2
ITEM0007842,ORD002600,PROD00109,2,19342.0,0,38684.0
ITEM0007843,ORD002600,PROD00064,2,71352.0,5,135568.8
ITEM0007844,ORD002600,PROD00147,1,79992.0,0,79992.0
ITEM0007845,ORD002600,PROD00230,3,11171.0,10,30161.7
ITEM0007846,ORD002600,PROD00221,3,47309.0,10,127734.3
ITEM0007847,ORD002601,PROD00274,2,85579.0,0,171158.0
ITEM0007848,ORD002601,PROD00011,3,75563.0,0,226689.0
ITEM0007849,ORD002601,PROD00144,1,22635.0,20,18108.0
ITEM0007850,ORD002601,PROD00009,4,32495.0,5,123481.0
ITEM0007851,ORD002602,PROD00398,2,4108.0,10,7394.4
ITEM0007852,ORD002602,PROD00035,2,23319.0,15,39642.3
ITEM0007853,ORD002602,PROD00265,1,17906.0,20,14324.8
ITEM0007854,ORD002602,PROD00393,4,6213.0,0,24852.0
ITEM0007855,ORD002603,PROD00015,3,2851.0,5,8125.35
ITEM0007856,ORD002603,PROD00024,1,72284.0,15,61441.4
ITEM0007857,ORD002603,PROD00153,2,43467.0,0,86934.0
ITEM0007858,ORD002603,PROD00359,1,35862.0,0,35862.0
ITEM0007859,ORD002604,PROD00151,4,83183.0,5,316095.4
ITEM0007860,ORD002604,PROD00056,3,49447.0,0,148341.0
ITEM0007861,ORD002605,PROD00246,2,69000.0,10,124200.0
ITEM0007862,ORD002606,PROD00049,4,29869.0,0,119476.0
ITEM0007863,ORD002606,PROD00393,4,6213.0,5,23609.4
ITEM0007864,ORD002607,PROD00440,3,1943.0,0,5829.0
ITEM0007865,ORD002607,PROD00250,3,14240.0,0,42720.0
ITEM0007866,ORD002608,PROD00134,1,36760.0,0,36760.0
ITEM0007867,ORD002609,PROD00192,2,7482.0,5,14215.8
ITEM0007868,ORD002610,PROD00171,4,19601.0,5,74483.8
ITEM0007869,ORD002611,PROD00157,4,86607.0,5,329106.6
ITEM0007870,ORD002611,PROD00408,1,5466.0,15,4646.1
ITEM0007871,ORD002612,PROD00106,1,33195.0,0,33195.0
ITEM0007872,ORD002612,PROD00278,3,12155.0,0,36465.0
ITEM0007873,ORD002612,PROD00004,3,20289.0,5,57823.65
ITEM0007874,ORD002612,PROD00074,4,85748.0,0,342992.0
ITEM0007875,ORD002613,PROD00300,3,52968.0,10,143013.6
ITEM0007876,ORD002613,PROD00243,3,58346.0,0,175038.0
ITEM0007877,ORD002613,PROD00247,1,24241.0,0,24241.0
ITEM0007878,ORD002613,PROD00017,2,38421.0,0,76842.0
ITEM0007879,ORD002614,PROD00167,2,59433.0,15,101036.1
ITEM0007880,ORD002615,PROD00037,4,89841.0,0,359364.0
ITEM0007881,ORD002615,PROD00055,1,78484.0,15,66711.4
ITEM0007882,ORD002615,PROD00166,3,39353.0,10,106253.1
ITEM0007883,ORD002615,PROD00306,3,13003.0,0,39009.0
ITEM0007884,ORD002615,PROD00003,3,34098.0,0,102294.0
ITEM0007885,ORD002616,PROD00386,2,2926.0,20,4681.6
ITEM0007886,ORD002616,PROD00273,3,35972.0,0,107916.0
ITEM0007887,ORD002616,PROD00019,1,15396.0,0,15396.0
ITEM0007888,ORD002616,PROD00012,1,87181.0,0,87181.0
ITEM0007889,ORD002616,PROD00388,2,2976.0,10,5356.8
ITEM0007890,ORD002617,PROD00405,4,5110.0,0,20440.0
ITEM0007891,ORD002617,PROD00277,2,37992.0,0,75984.0
ITEM0007892,ORD002618,PROD00114,1,48438.0,0,48438.0
ITEM0007893,ORD002618,PROD00211,4,54227.0,15,184371.8
ITEM0007894,ORD002619,PROD00436,4,709.0,20,2268.8
ITEM0007895,ORD002619,PROD00352,-2,13359.0,10,24046.2
ITEM0007896,ORD002619,PROD00216,4,45404.0,5,172535.2
ITEM0007897,ORD002619,PROD00417,2,2667.0,0,5334.0
ITEM0007898,ORD002619,PROD00098,3,10392.0,0,31176.0
ITEM0007899,ORD002620,PROD00143,4,67909.0,10,244472.4
ITEM0007900,ORD002620,PROD00044,1,44504.0,10,40053.6
ITEM0007901,ORD002621,PROD00097,1,34493.0,5,32768.35
ITEM0007902,ORD002621,PROD00051,4,20726.0,0,82904.0
ITEM0007903,ORD002622,PROD00178,3,68244.0,0,204732.0
ITEM0007904,ORD002622,PROD00372,1,64031.0,20,51224.8
ITEM0007905,ORD002623,PROD00007,4,6165.0,0,24660.0
ITEM0007906,ORD002624,PROD00399,2,2010.0,10,3618.0
ITEM0007907,ORD002624,PROD00393,3,6213.0,5,17707.05
ITEM0007908,ORD002624,PROD00333,3,11961.0,10,32294.7
ITEM0007909,ORD002624,PROD00099,3,4757.0,5,13557.45
ITEM0007910,ORD002624,PROD00421,3,3846.0,15,9807.3
ITEM0007911,ORD002625,PROD00440,2,1943.0,20,3108.8
ITEM0007912,ORD002625,PROD00134,2,36760.0,15,62492.0
ITEM0007913,ORD002626,PROD00438,4,1265.0,5,4807.0
ITEM0007914,ORD002626,PROD00289,1,29110.0,0,29110.0
ITEM0007915,ORD002626,PROD00406,3,1197.0,0,3591.0
ITEM0007916,ORD002626,PROD00398,3,4108.0,10,11091.6
ITEM0007917,ORD002627,PROD00415,2,6748.0,0,13496.0
ITEM0007918,ORD002627,PROD00285,2,10418.0,10,18752.4
ITEM0007919,ORD002627,PROD00262,2,30683.0,10,55229.4
ITEM0007920,ORD002627,PROD00332,2,53990.0,0,107980.0
ITEM0007921,ORD002628,PROD00093,4,28365.0,15,96441.0
ITEM0007922,ORD002628,PROD00335,1,80697.0,0,80697.0
ITEM0007923,ORD002628,PROD00049,2,29869.0,10,53764.2
ITEM0007924,ORD002629,PROD00228,2,89900.0,0,179800.0
ITEM0007925,ORD002630,PROD00154,3,28772.0,15,73368.6
ITEM0007926,ORD002630,PROD00093,2,28365.0,20,45384.0
ITEM0007927,ORD002630,PROD00372,4,64031.0,15,217705.4
ITEM0007928,ORD002631,PROD00179,1,34914.0,0,34914.0
ITEM0007929,ORD002631,PROD00178,1,68244.0,0,68244.0
ITEM0007930,ORD002631,PROD00361,1,74848.0,0,74848.0
ITEM0007931,ORD002631,PROD00210,4,88511.0,5,336341.8
ITEM0007932,ORD002632,PROD00306,4,13003.0,15,44210.2
ITEM0007933,ORD002632,PROD00218,4,25405.0,0,101620.0
ITEM0007934,ORD002632,PROD00080,4,66042.0,10,237751.2
ITEM0007935,ORD002633,PROD00017,4,38421.0,5,145999.8
ITEM0007936,ORD002633,PROD00065,3,74512.0,20,178828.8
ITEM0007937,ORD002633,PROD00366,3,64402.0,5,183545.7
ITEM0007938,ORD002634,PROD00425,4,23465.0,5,89167.0
ITEM0007939,ORD002634,PROD00279,2,32735.0,0,65470.0
ITEM0007940,ORD002634,PROD00156,2,53876.0,5,102364.4
ITEM0007941,ORD002635,PROD00177,2,85130.0,0,170260.0
ITEM0007942,ORD002636,PROD00196,3,48357.0,0,145071.0
ITEM0007943,ORD002636,PROD00341,4,3658.0,15,12437.2
ITEM0007944,ORD002636,PROD00388,4,2976.0,0,11904.0
ITEM0007945,ORD002636,PROD00365,4,74768.0,15,254211.2
ITEM0007946,ORD002636,PROD00030,2,88673.0,10,159611.4
ITEM0007947,ORD002637,PROD00409,3,6854.0,5,19533.9
ITEM0007948,ORD002637,PROD00311,3,61598.0,20,147835.2
ITEM0007949,ORD002637,PROD00047,4,37093.0,0,148372.0
ITEM0007950,ORD002638,PROD00021,4,49052.0,0,196208.0
ITEM0007951,ORD002638,PROD00406,3,1197.0,0,3591.0
ITEM0007952,ORD002638,PROD00187,1,16663.0,0,16663.0
ITEM0007953,ORD002638,PROD00042,1,51735.0,0,51735.0
ITEM0007954,ORD002639,PROD00363,1,13221.0,10,11898.9
ITEM0007955,ORD002639,PROD00187,2,16663.0,10,29993.4
ITEM0007956,ORD002640,PROD00131,4,54565.0,0,218260.0
ITEM0007957,ORD002640,PROD00424,4,2396.0,0,9584.0
ITEM0007958,ORD002640,PROD00311,2,61598.0,0,123196.0
ITEM0007959,ORD002640,PROD00180,4,14097.0,5,53568.6
ITEM0007960,ORD002640,PROD00189,1,6722.0,0,6722.0
ITEM0007961,ORD002641,PROD00111,1,55354.0,0,55354.0
ITEM0007962,ORD002641,PROD00395,1,1340.0,15,1139.0
ITEM0007963,ORD002641,PROD00110,3,33850.0,10,91395.0
ITEM0007964,ORD002641,PROD00067,2,36973.0,5,70248.7
ITEM0007965,ORD002641,PROD00166,2,39353.0,0,78706.0
ITEM0007966,ORD002642,PROD00206,1,31154.0,0,31154.0
ITEM0007967,ORD002642,PROD00148,4,32828.0,5,124746.4
ITEM0007968,ORD002642,PROD00303,4,18728.0,0,74912.0
ITEM0007969,ORD002642,PROD00378,3,17814.0,15,45425.7
ITEM0007970,ORD002643,PROD00101,4,2942.0,10,10591.2
ITEM0007971,ORD002643,PROD00294,3,53116.0,5,151380.6
ITEM0007972,ORD002643,PROD00387,3,3456.0,0,10368.0
ITEM0007973,ORD002644,PROD00135,3,39388.0,5,112255.8
ITEM0007974,ORD002644,PROD00124,3,34742.0,20,83380.8
ITEM0007975,ORD002644,PROD00207,1,62332.0,15,52982.2
ITEM0007976,ORD002644,PROD00267,3,89500.0,15,228225.0
ITEM0007977,ORD002645,PROD00110,4,33850.0,0,135400.0
ITEM0007978,ORD002645,PROD00056,1,49447.0,0,49447.0
ITEM0007979,ORD002646,PROD00205,3,7075.0,15,18041.25
ITEM0007980,ORD002646,PROD00262,3,30683.0,15,78241.65
ITEM0007981,ORD002646,PROD00334,2,15356.0,5,29176.4
ITEM0007982,ORD002647,PROD00015,3,2851.0,0,8553.0
ITEM0007983,ORD002647,PROD00339,3,11038.0,0,33114.0
ITEM0007984,ORD002648,PROD00330,4,16168.0,15,54971.2
ITEM0007985,ORD002649,PROD00068,2,16621.0,10,29917.8
ITEM0007986,ORD002649,PROD00172,1,17129.0,0,17129.0
ITEM0007987,ORD002649,PROD00217,3,17118.0,0,51354.0
ITEM0007988,ORD002649,PROD00325,1,75920.0,5,72124.0
ITEM0007989,ORD002649,PROD00015,2,2851.0,0,5702.0
ITEM0007990,ORD002650,PROD00274,4,85579.0,0,342316.0
ITEM0007991,ORD002650,PROD00261,3,15970.0,0,47910.0
ITEM0007992,ORD002650,PROD00203,1,36970.0,10,33273.0
ITEM0007993,ORD002651,PROD00207,2,62332.0,5,118430.8
ITEM0007994,ORD002652,PROD00390,3,1536.0,5,4377.6
ITEM0007995,ORD002652,PROD00116,1,9100.0,5,8645.0
ITEM0007996,ORD002652,PROD00275,2,70327.0,0,140654.0
ITEM0007997,ORD002652,PROD00260,1,21342.0,0,21342.0
ITEM0007998,ORD002653,PROD00216,2,45404.0,0,90808.0
ITEM0007999,ORD002653,PROD00359,1,35862.0,10,32275.8
ITEM0008000,ORD002653,PROD00163,3,36760.0,15,93738.0
ITEM0008001,ORD002654,PROD00138,1,40890.0,10,36801.0
ITEM0008002,ORD002654,PROD00024,2,72284.0,5,137339.6
ITEM0008003,ORD002654,PROD00040,4,72010.0,0,288040.0
ITEM0008004,ORD002655,PROD00221,3,47309.0,0,141927.0
ITEM0008005,ORD002656,PROD00101,1,2942.0,0,2942.0
ITEM0008006,ORD002657,PROD00156,3,53876.0,5,153546.6
ITEM0008007,ORD002657,PROD00040,3,72010.0,5,205228.5
ITEM0008008,ORD002658,PROD00243,1,58346.0,0,58346.0
ITEM0008009,ORD002659,PROD00305,3,79580.0,0,238740.0
ITEM0008010,ORD002659,PROD00066,2,17014.0,15,28923.8
ITEM0008011,ORD002659,PROD00247,3,24241.0,0,72723.0
ITEM0008012,ORD002659,PROD00217,1,17118.0,0,17118.0
ITEM0008013,ORD002660,PROD00080,1,66042.0,20,52833.6
ITEM0008014,ORD002660,PROD00398,1,4108.0,0,4108.0
ITEM0008015,ORD002660,PROD00086,3,11071.0,10,29891.7
ITEM0008016,ORD002660,PROD00361,2,74848.0,0,149696.0
ITEM0008017,ORD002660,PROD00241,3,2053.0,5,5851.05
ITEM0008018,ORD002661,PROD00210,2,88511.0,5,168170.9
ITEM0008019,ORD002661,PROD00401,4,1434.0,10,5162.4
ITEM0008020,ORD002662,PROD00022,4,81131.0,5,308297.8
ITEM0008021,ORD002662,PROD00100,1,79128.0,0,79128.0
ITEM0008022,ORD002662,PROD00268,2,75259.0,0,150518.0
ITEM0008023,ORD002662,PROD00327,2,50351.0,0,100702.0
ITEM0008024,ORD002663,PROD00140,2,9989.0,0,19978.0
ITEM0008025,ORD002664,PROD00266,1,19477.0,15,16555.45
ITEM0008026,ORD002664,PROD00124,2,34742.0,5,66009.8
ITEM0008027,ORD002665,PROD00146,1,26356.0,0,26356.0
ITEM0008028,ORD002665,PROD00239,3,24810.0,5,70708.5
ITEM0008029,ORD002666,PROD00112,1,14363.0,5,13644.85
ITEM0008030,ORD002666,PROD00146,1,26356.0,5,25038.2
ITEM0008031,ORD002667,PROD00254,3,34092.0,10,92048.4
ITEM0008032,ORD002667,PROD00221,-2,47309.0,0,94618.0
ITEM0008033,ORD002667,PROD00169,1,3025.0,10,2722.5
ITEM0008034,ORD002667,PROD00229,1,49739.0,5,47252.05
ITEM0008035,ORD002668,PROD00294,2,53116.0,0,106232.0
ITEM0008036,ORD002669,PROD00430,2,18144.0,0,36288.0
ITEM0008037,ORD002669,PROD00341,2,3658.0,0,7316.0
ITEM0008038,ORD002669,PROD00066,4,17014.0,15,57847.6
ITEM0008039,ORD002669,PROD00385,4,1323.0,5,5027.4
ITEM0008040,ORD002670,PROD00059,1,8175.0,15,6948.75
ITEM0008041,ORD002670,PROD00163,1,36760.0,0,36760.0
ITEM0008042,ORD002670,PROD00226,2,59154.0,10,106477.2
ITEM0008043,ORD002671,PROD00100,1,79128.0,5,75171.6
ITEM0008044,ORD002671,PROD00056,4,49447.0,0,197788.0
ITEM0008045,ORD002671,PROD00027,3,84397.0,10,227871.9
ITEM0008046,ORD002671,PROD00117,1,9944.0,0,9944.0
ITEM0008047,ORD002671,PROD00429,2,14230.0,10,25614.0
ITEM0008048,ORD002672,PROD00198,2,33029.0,0,66058.0
ITEM0008049,ORD002673,PROD00108,3,30080.0,0,90240.0
ITEM0008050,ORD002673,PROD00201,4,45540.0,0,182160.0
ITEM0008051,ORD002673,PROD00431,4,21521.0,10,77475.6
ITEM0008052,ORD002674,PROD00329,1,23465.0,10,21118.5
ITEM0008053,ORD002674,PROD00072,4,25416.0,5,96580.8
ITEM0008054,ORD002674,PROD00410,2,3616.0,0,7232.0
ITEM0008055,ORD002675,PROD00403,2,1106.0,0,2212.0
ITEM0008056,ORD002675,PROD00065,4,74512.0,10,268243.2
ITEM0008057,ORD002675,PROD00251,2,42687.0,0,85374.0
ITEM0008058,ORD002675,PROD00336,1,76177.0,10,68559.3
ITEM0008059,ORD002676,PROD00412,1,5321.0,0,5321.0
ITEM0008060,ORD002676,PROD00127,1,3934.0,0,3934.0
ITEM0008061,ORD002676,PROD00355,4,46092.0,20,147494.4
ITEM0008062,ORD002676,PROD00225,1,35386.0,20,28308.8
ITEM0008063,ORD002677,PROD00150,4,77880.0,15,264792.0
ITEM0008064,ORD002677,PROD00006,2,79397.0,0,158794.0
ITEM0008065,ORD002677,PROD00400,4,2568.0,15,8731.2
ITEM0008066,ORD002677,PROD00214,1,86080.0,0,86080.0
ITEM0008067,ORD002677,PROD00369,3,31045.0,0,93135.0
ITEM0008068,ORD002678,PROD00426,4,23335.0,0,93340.0
ITEM0008069,ORD002678,PROD00019,2,15396.0,15,26173.2
ITEM0008070,ORD002678,PROD00146,2,26356.0,20,42169.6
ITEM0008071,ORD002678,PROD00028,2,77674.0,0,155348.0
ITEM0008072,ORD002678,PROD00012,4,87181.0,0,348724.0
ITEM0008073,ORD002679,PROD00160,1,62068.0,10,55861.2
ITEM0008074,ORD002679,PROD00104,3,6117.0,5,17433.45
ITEM0008075,ORD002679,PROD00314,1,35065.0,10,31558.5
ITEM0008076,ORD002679,PROD00216,4,45404.0,15,154373.6
ITEM0008077,ORD002680,PROD00064,3,71352.0,10,192650.4
ITEM0008078,ORD002681,PROD00258,4,52328.0,0,209312.0
ITEM0008079,ORD002681,PROD00381,2,27105.0,0,54210.0
ITEM0008080,ORD002681,PROD00061,2,57333.0,10,103199.4
ITEM0008081,ORD002681,PROD00348,4,82728.0,200,330912.0
ITEM0008082,ORD002681,PROD00083,4,9592.0,0,38368.0
ITEM0008083,ORD002682,PROD00140,2,9989.0,5,18979.1
ITEM0008084,ORD002682,PROD00073,2,15947.0,0,31894.0
ITEM0008085,ORD002682,PROD00030,3,88673.0,5,252718.05
ITEM0008086,ORD002682,PROD00129,1,55269.0,10,49742.1
ITEM0008087,ORD002682,PROD00123,4,38509.0,0,154036.0
ITEM0008088,ORD002683,PROD00320,3,6067.0,15,15470.85
ITEM0008089,ORD002683,PROD00396,2,5202.0,10,9363.6
ITEM0008090,ORD002683,PROD00030,3,88673.0,10,239417.1
ITEM0008091,ORD002683,PROD00348,3,82728.0,0,248184.0
ITEM0008092,ORD002683,PROD00213,1,38585.0,0,38585.0
ITEM0008093,ORD002684,PROD00267,4,89500.0,10,322200.0
ITEM0008094,ORD002685,PROD00008,3,14280.0,5,40698.0
ITEM0008095,ORD002685,PROD00384,2,80222.0,10,144399.6
ITEM0008096,ORD002686,PROD00138,4,40890.0,5,155382.0
ITEM0008097,ORD002686,PROD00038,2,86939.0,5,165184.1
ITEM0008098,ORD002687,PROD00434,2,879.0,0,1758.0
ITEM0008099,ORD002687,PROD00217,2,17118.0,0,34236.0
ITEM0008100,ORD002687,PROD00421,2,3846.0,5,7307.4
ITEM0008101,ORD002687,PROD00225,1,35386.0,0,35386.0
ITEM0008102,ORD002688,PROD00391,4,872.0,0,3488.0
ITEM0008103,ORD002688,PROD00367,3,60743.0,5,173117.55
ITEM0008104,ORD002689,PROD00096,4,61177.0,15,208001.8
ITEM0008105,ORD002689,PROD00178,3,68244.0,5,194495.4
ITEM0008106,ORD002689,PROD00311,4,61598.0,15,209433.2
ITEM0008107,ORD002689,PROD00295,3,72545.0,0,217635.0
ITEM0008108,ORD002690,PROD00010,4,80907.0,10,291265.2
ITEM0008109,ORD002690,PROD00035,2,23319.0,0,46638.0
ITEM0008110,ORD002691,PROD00162,1,29938.0,5,28441.1
ITEM0008111,ORD002691,PROD00233,3,41363.0,15,105475.65
ITEM0008112,ORD002692,PROD00425,4,23465.0,5,89167.0
ITEM0008113,ORD002692,PROD00121,1,60800.0,0,60800.0
ITEM0008114,ORD002692,PROD00082,3,42306.0,5,120572.1
ITEM0008115,ORD002692,PROD00167,1,59433.0,5,56461.35
ITEM0008116,ORD002692,PROD00238,1,89153.0,10,80237.7
ITEM0008117,ORD002693,PROD00246,3,69000.0,10,186300.0
ITEM0008118,ORD002693,PROD00120,3,26931.0,0,80793.0
ITEM0008119,ORD002693,PROD00039,1,81840.0,10,73656.0
ITEM0008120,ORD002694,PROD00314,4,35065.0,15,119221.0
ITEM0008121,ORD002694,PROD00266,1,19477.0,0,19477.0
ITEM0008122,ORD002695,PROD00244,1,62946.0,0,62946.0
ITEM0008123,ORD002695,PROD00317,4,47870.0,15,162758.0
ITEM0008124,ORD002695,PROD00042,2,51735.0,15,87949.5
ITEM0008125,ORD002695,PROD00373,1,47056.0,0,47056.0
ITEM0008126,ORD002696,PROD00206,2,31154.0,0,62308.0
ITEM0008127,ORD002696,PROD00014,1,60878.0,10,54790.2
ITEM0008128,ORD002696,PROD00180,3,14097.0,0,42291.0
ITEM0008129,ORD002696,PROD00112,3,14363.0,0,43089.0
ITEM0008130,ORD002696,PROD00021,3,49052.0,15,125082.6
ITEM0008131,ORD002697,PROD00080,4,66042.0,5,250959.6
ITEM0008132,ORD002697,PROD00152,2,56948.0,0,113896.0
ITEM0008133,ORD002698,PROD00110,2,33850.0,5,64315.0
ITEM0008134,ORD002698,PROD00394,1,5725.0,20,4580.0
ITEM0008135,ORD002698,PROD00102,1,84719.0,0,84719.0
ITEM0008136,ORD002699,PROD00003,3,34098.0,0,102294.0
ITEM0008137,ORD002699,PROD00314,3,35065.0,10,94675.5
ITEM0008138,ORD002699,PROD00131,3,54565.0,10,147325.5
ITEM0008139,ORD002700,PROD00145,1,68562.0,0,68562.0
ITEM0008140,ORD002700,PROD00270,1,57933.0,15,49243.05
ITEM0008141,ORD002700,PROD00174,1,37697.0,5,35812.15
ITEM0008142,ORD002700,PROD00161,4,11602.0,5,44087.6
ITEM0008143,ORD002701,PROD00333,2,11961.0,5,22725.9
ITEM0008144,ORD002701,PROD00172,2,17129.0,20,27406.4
ITEM0008145,ORD002702,PROD00304,4,5534.0,10,19922.4
ITEM0008146,ORD002702,PROD00084,4,76364.0,15,259637.6
ITEM0008147,ORD002702,PROD00125,2,60082.0,10,108147.6
ITEM0008148,ORD002702,PROD00195,4,34706.0,10,124941.6
ITEM0008149,ORD002702,PROD00151,2,83183.0,0,166366.0
ITEM0008150,ORD002703,PROD00412,2,5321.0,5,10109.9
ITEM0008151,ORD002703,PROD00074,1,85748.0,15,72885.8
ITEM0008152,ORD002703,PROD00065,3,74512.0,10,201182.4
ITEM0008153,ORD002703,PROD00390,4,1536.0,0,6144.0
ITEM0008154,ORD002703,PROD00222,2,59199.0,0,118398.0
ITEM0008155,ORD002704,PROD00311,1,61598.0,0,61598.0
ITEM0008156,ORD002704,PROD00092,3,29760.0,0,89280.0
ITEM0008157,ORD002704,PROD00021,1,49052.0,0,49052.0
ITEM0008158,ORD002704,PROD00242,4,39606.0,10,142581.6
ITEM0008159,ORD002704,PROD00177,3,85130.0,15,217081.5
ITEM0008160,ORD002705,PROD00114,2,48438.0,0,96876.0
ITEM0008161,ORD002706,PROD00199,3,25206.0,5,71837.1
ITEM0008162,ORD002706,PROD00309,2,36099.0,15,61368.3
ITEM0008163,ORD002706,PROD00407,4,1470.0,10,5292.0
ITEM0008164,ORD002706,PROD00410,1,3616.0,0,3616.0
ITEM0008165,ORD002706,PROD00289,4,29110.0,0,116440.0
ITEM0008166,ORD002707,PROD00129,3,55269.0,10,149226.3
ITEM0008167,ORD002707,PROD00362,3,69715.0,15,177773.25
ITEM0008168,ORD002707,PROD00335,1,80697.0,0,80697.0
ITEM0008169,ORD002707,PROD00064,2,71352.0,5,135568.8
ITEM0008170,ORD002708,PROD00185,3,74309.0,0,222927.0
ITEM0008171,ORD002708,PROD00109,4,19342.0,0,77368.0
ITEM0008172,ORD002708,PROD00147,3,79992.0,0,239976.0
ITEM0008173,ORD002709,PROD00262,4,30683.0,10,110458.8
ITEM0008174,ORD002710,PROD00184,4,23178.0,0,92712.0
ITEM0008175,ORD002710,PROD00292,3,64518.0,0,193554.0
ITEM0008176,ORD002710,PROD00296,1,81069.0,20,64855.2
ITEM0008177,ORD002711,PROD00006,4,79397.0,20,254070.4
ITEM0008178,ORD002712,PROD00228,4,89900.0,0,359600.0
ITEM0008179,ORD002713,PROD00319,4,87426.0,5,332218.8
ITEM0008180,ORD002713,PROD00026,3,74357.0,10,200763.9
